"Pemkot Yogyakarta Terbitkan KTP untuk Transgender, Kolom Jenis Kelamin Diisi Laki-laki",https://regional.kompas.com/read/2021/09/01/182833978/pemkot-yogyakarta-terbitkan-ktp-untuk-transgender-kolom-jenis-kelamin-diisi,https://asset.kompas.com/crops/DeVAtVUID8C63-d_uh9u-6Ti5To=/80x53:720x480/230x152/data/photo/2021/09/01/612f6322afb60.jpeg
"Kasus Korupsi Asabri, Kejagung Periksa 17 Orang Saksi",https://nasional.kompas.com/read/2021/09/01/18282681/kasus-korupsi-asabri-kejagung-periksa-17-orang-saksi,https://asset.kompas.com/crops/klYjFoAwwCZQyLHYK7hwVxWpVaQ=/104x0:689x390/230x152/data/photo/2013/05/30/0014352-gedung-kejaksaan-agung-780x390.JPG
"Update Covid-19 di Aceh, Sumut, Sumbar, Riau, Kepri, Jambi, dan Bengkulu 1 September 2021",https://regional.kompas.com/read/2021/09/01/182800678/update-covid-19-di-aceh-sumut-sumbar-riau-kepri-jambi-dan-bengkulu-1,https://asset.kompas.com/crops/8Ynnk2bgiwE8ffhD6-k46nC7gAA=/27x0:5815x3859/230x152/data/photo/2021/02/25/6037c80faf188.jpg
"Sidang Putusan Jeff Smith Ditunda, Aisyah Aqilah Sempat Deg-degan",https://www.kompas.com/hype/read/2021/09/01/182651066/sidang-putusan-jeff-smith-ditunda-aisyah-aqilah-sempat-deg-degan,https://asset.kompas.com/crops/Q4WsMh5lDKPVXX_vpCrkC5SA9qY=/156x0:2145x1326/230x152/data/photo/2019/04/02/3712191775.jpg
"Yosef dan Istri Mudanya M Diperiksa Polisi hingga Tengah Malam, Pengacara: Ditanya Lagi Keberadaan Saat Pembunuhan di Subang",https://regional.kompas.com/read/2021/09/01/182633078/yosef-dan-istri-mudanya-m-diperiksa-polisi-hingga-tengah-malam-pengacara,https://asset.kompas.com/crops/ZLc3fWPI6y30SGo3JNTkbJ9GBKs=/0x0:590x393/230x152/data/photo/2021/08/31/612e0dfa8363a.jpg
"Sejarah Kue Ulang Tahun, Bermula dari Alat Pemujaan Orang Yunani",https://www.kompas.com/food/read/2021/09/01/182549875/sejarah-kue-ulang-tahun-bermula-dari-alat-pemujaan-orang-yunani,https://asset.kompas.com/crops/fntcA1mUWso8b1JMO7AjZOgO3xI=/1x0:1280x853/230x152/data/photo/2021/09/01/612ef1361de8a.jpg
"Warga yang Ditangkap Saat Adang Alat Berat di Proyek Jalan ke Sirkuit Mandalika Telah Dibebaskan",https://regional.kompas.com/read/2021/09/01/182212478/warga-yang-ditangkap-saat-adang-alat-berat-di-proyek-jalan-ke-sirkuit,https://asset.kompas.com/crops/yiLCqf09bKJNV4eUvH0H32BrScw=/0x0:0x0/230x152/data/photo/2021/09/01/612ecf745c4e9.jpg
"Kemenkes Akui Aplikasi E-HAC Punya Celah untuk Jadi Sumber Kebocoran Data",https://nasional.kompas.com/read/2021/09/01/18210751/kemenkes-akui-aplikasi-e-hac-punya-celah-untuk-jadi-sumber-kebocoran-data,https://asset.kompas.com/crops/PgdtgpocLn7atg8JEt29nZVi5F8=/0x59:3464x2368/230x152/data/photo/2021/08/31/612dcf45ccaa8.jpg
"2 Juta Orang di Dunia Meninggal akibat Bencana, Makin Parah karena Perubahan Iklim",https://www.kompas.com/global/read/2021/09/01/182030770/2-juta-orang-di-dunia-meninggal-akibat-bencana-makin-parah-karena,https://asset.kompas.com/crops/jFtDoMcj12gxUeldQt4uJMUzNCU=/88x0:919x554/230x152/data/photo/2020/12/05/5fca71921b452.jpg
"Benda yang Boleh dan Tidak Boleh Dibawa Pulang dari Kamar Hotel",https://lifestyle.kompas.com/read/2021/09/01/182002420/benda-yang-boleh-dan-tidak-boleh-dibawa-pulang-dari-kamar-hotel,https://asset.kompas.com/crops/Um2MowHdObrjp3AanAZgD-87i4w=/14x18:986x667/230x152/data/photo/2018/05/11/2412454769.jpg
"September Ceria, Warna bagi Olahraga Indonesia",https://www.kompas.com/sports/read/2021/09/01/18200078/september-ceria-warna-bagi-olahraga-indonesia,https://asset.kompas.com/crops/g0zinzRzaJJ_FTvkReEs1B0iZqE=/0x0:0x0/230x152/data/photo/2021/08/02/6107947fd3b20.jpg
